permalink,name,homepage_url,category_list,funding_total_usd,status,country_code,state_code,region,city,funding_rounds,founded_at,first_funding_at,last_funding_at
/organization/instavest,Instavest,https://goinstavest.com/,Finance Technology|Investment Management,120000,operating,USA,CA,SF Bay Area,Mountain View,2,2014-01-01,2014-03-01,2014-12-01
/organization/instavest-2,Instavest,https://instavest.com/,Finance|Investment Management,-,operating,USA,CA,SF Bay Area,Mountain View,1,2014-01-01,2015-08-17,2015-08-17
/organization/instense,Stockflare,https://stockflare.com/#landing,Big Data Analytics|Personal Finance|Social Network Media,1409459.45945946,operating,,,,,2,2013-05-09,2015-08-04,2015-10-05
/organization/instorefinance-com,InStore Finance,http://www.instorefinance.com,Finance|SaaS|Software,330000,operating,USA,OH,Cleveland,Cleveland,4,,2012-10-01,2013-06-01
/organization/insurancelibrary-com,InsuranceLibrary.com,http://www.insurancelibrary.com,Curated Web|Finance|Health and Insurance|Insurance,-,operating,USA,SD,Sioux Falls,Sioux Falls,1,2013-01-01,2013-01-01,2013-01-01
/organization/insuritas,Insuritas,http://insuritas.com,Finance,10000000,closed,USA,CT,CT - Other,East Windsor Hill,1,1998-01-01,2012-08-07,2012-08-07
/organization/intacct,Intacct,http://www.intacct.com,Accounting|Cloud Computing|Enterprise Software|Finance|SaaS|Software,139800000,operating,USA,CA,SF Bay Area,San Jose,9,1999-01-01,2006-05-21,2014-02-18
/organization/integrated-trade-processing,Integrated Trade Processing,http://www.itpcorporation.com,Finance|FinTech,9000000,operating,USA,NY,New York City,New York,1,1999-01-01,2007-04-09,2007-04-09
/organization/intellegrow-finance,IntelleGrow Finance,http://intellegrow.com,Finance,4500000,operating,IND,16,Mumbai,Mumbai,1,2010-01-01,2014-03-05,2014-03-05
/organization/intellipaper,intelliPaper,http://www.intellipaper.info,Finance,200000,operating,USA,WA,Spokane,Spokane,1,2009-01-01,2015-01-29,2015-01-29
/organization/intensedebate,IntenseDebate,http://intensedebate.com,Blogging Platforms|Curated Web|Finance|FinTech|Opinions|Reputation,515000,acquired,USA,CO,Denver,Boulder,2,2006-12-01,2007-08-01,2007-10-01
/organization/intepat-ip-services,Intepat IP Services,http://www.intepat.com,Consulting|Finance|FinTech|Identity|Legal,10000,operating,IND,19,Bangalore,Bangalore,1,,2009-09-01,2009-09-01
/organization/interactive-investor-international,Interactive Investor,http://www.iii.co.uk,Finance,2880000,operating,GBR,V2,Glasgow,Glasgow,1,1995-01-01,2011-02-14,2011-02-14
/organization/interbank-fx,Interbank FX,http://www.ibfx.com,Finance|FinTech,40000000,operating,USA,UT,Salt Lake City,Salt Lake City,1,2001-01-01,2007-07-19,2007-07-19
/organization/interbill-corporation,Interbill Corporation,http://www.interbill.com/,Finance|Software|Venture Capital,2500000,operating,USA,CA,Napa Valley,Rohnert Park,1,1972-07-12,2014-10-16,2014-10-16
/organization/intercontinentalexchange,IntercontinentalExchange,http://www.theice.com/homepage.jhtml,Brokers|Finance|Financial Exchanges|Financial Services,-,ipo,USA,GA,Atlanta,Atlanta,1,1990-01-01,2004-12-22,2004-12-22
/organization/internet-pawn,Internet Pawn,http://internetpawn.com,Finance|FinTech,7228704,closed,USA,CO,Denver,Centennial,5,2009-01-01,2010-05-05,2013-08-27
/organization/internetarray,InternetArray,http://internetarray.com,Finance|FinTech,9000,operating,USA,NY,Buffalo,Buffalo,1,,2012-11-02,2012-11-02
/organization/intiza,Intiza,http://www.intiza.com,Finance Technology|SaaS|Small and Medium Businesses,25000,operating,ARG,7,Buenos Aires,Buenos Aires,1,2010-01-01,2011-09-01,2011-09-01
/organization/intoobr,IntooBR,http://intoo.com.br,Finance,1359215,operating,BRA,2,Sao Paulo,São Paulo,7,2013-01-10,2013-08-01,2015-04-01
/organization/invacio,Invacio,https://www.invacio.com,Blogging Platforms|Business Development|Career Planning|Communications Infrastructure|Communities|Crowdfunding|Finance|Lifestyle|Meeting Software|Social Entrepreneurship|Social Media Platforms|Social Opinion Platform|Travel,3232360,operating,CHE,7,Geneva,Geneva,2,2014-03-17,2015-05-11,2015-08-17
/organization/inventergy,Inventergy,http://inventergy.com,Finance|FinTech,25250000,ipo,USA,CA,SF Bay Area,Cupertino,4,2012-01-01,2013-05-28,2014-10-02
/organization/inversiones-com,Inversiones.com,http://www.inversiones.com,Curated Web|Finance|Personal Finance,400000,operating,USA,FL,Miami,Aventura,1,2010-01-01,2011-11-03,2011-11-03
/organization/invertironline-com,InvertirOnline.com,http://www.InvertirOnline.com,Finance|Financial Services|Stock Exchanges,4000000,operating,ARG,7,Buenos Aires,Buenos Aires,1,2000-01-01,2008-02-08,2008-02-08
/organization/invesdor-oy,Invesdor,http://www.invesdor.com,Crowdfunding|Finance|FinTech|Startups,2092949,operating,,,,,8,2012-03-20,2012-03-01,2015-11-19
/organization/inveshare,Inveshare,http://www.inveshare.com,Finance|FinTech,16504889,operating,USA,GA,Atlanta,Atlanta,2,2003-01-01,2008-12-10,2010-07-07
/organization/invest-in-us-today,Invest In Us Today,http://www.investinus.today/,Finance|Venture Capital,-,operating,USA,FL,Ft. Lauderdale,Hollywood,1,,2015-03-19,2015-03-19
/organization/investable-loans,Investable Loans,https://investableloans.com/,Finance|Financial Services|Investment Management,45000,closed,,,,,1,2015-01-09,2014-08-10,2014-08-10
/organization/investglass,InvestGlass,http://www.investglass.com,Finance|Gamification|News|Personal Finance|Small and Medium Businesses,100000,operating,CHE,7,Geneva,Plan-les-ouates,1,2013-01-01,2014-03-17,2014-03-17
/organization/investing-com,Investing.com,http://www.investing.com,Finance|FinTech|Stock Exchanges|Trading,300000,operating,CYP,4,Cyprus,Nicosia,1,2007-09-01,2007-09-14,2007-09-14
/organization/investlab,InvestLab,http://www.InvestLab.com,Brokers|Commodities|Finance|Financial Services|FinTech|Stock Exchanges,10000000,operating,HKG,,Hong Kong,Hong Kong,1,2010-01-01,2012-03-09,2012-03-09
/organization/investly,Investly,http://investly.eu,Crowdfunding|Finance|Small and Medium Businesses,19724,operating,EST,1,Tallinn,Tallinn,1,2013-08-01,2014-08-30,2014-08-30
/organization/investopresto,Investopresto,http://investopresto.com,Finance|FinTech,340000,closed,SGP,,Singapore,Singapore,3,,2011-01-01,2012-12-01
/organization/investormill,Investormill,http://investormill.com,Finance Technology|FinTech,-,operating,USA,NY,New York City,New York,1,,2014-08-01,2014-08-01
/organization/investx-capital,InvestX Capital,https://www.investx.com/,Finance,-,operating,CAN,BC,,,1,2014-05-01,2014-12-01,2014-12-01
/organization/invierteme-sl,"InvierteMe,SL",http://www.invierteme.com,Entrepreneur|Finance|Public Relations,450000,operating,ESP,51,Seville,Seville,1,2012-12-04,2012-12-04,2012-12-04
/organization/ion-trading,Ion Trading,https://www.iontrading.com,Finance|Software|Technology|Trading,42261684,operating,GBR,H9,London,London,1,,2004-06-11,2004-06-11
/organization/ip-nexus,ipnexus,http://www.ipnexus.com,Finance|FinTech|Intellectual Property|Legal|Technology,900000,operating,CYM,3,Cayman Islands,Grand Cayman,1,2012-04-01,2013-11-01,2013-11-01
/organization/ipawn,iPawn,http://www.ipawn.com,E-Commerce|Finance|Small and Medium Businesses,8000000,operating,USA,TX,Dallas,Tyler,2,2011-12-01,2011-03-01,2013-03-14
/organization/ipxi,IPXI,http://www.ipxi.com,Finance|Financial Services|Intellectual Property|Technology,10000000,operating,USA,IL,Chicago,Chicago,1,,2011-12-13,2011-12-13
/organization/iquantifi,iQuantifi.com,http://www.iquantifi.com,Early-Stage Technology|Finance|Finance Technology|Financial Services|FinTech|Personal Finance|Technology,1500000,operating,USA,TN,Nashville,Franklin,2,2011-06-20,2011-06-20,2014-12-02
/organization/iri-group-holdings,IRI Group Holdings,,Business Intelligence|Finance|Investment Management,174465605,operating,USA,NY,New York City,New York,2,2011-01-01,2011-04-28,2015-07-13
/organization/iron-peak-advisors,Iron Peak Advisors,https://www.ironpeakadvisors.com/,Finance|Finance Technology|Financial Services|FinTech|Personal Finance|Wealth Management,-,operating,USA,CA,Sacramento,Roseville,1,2014-05-20,2015-03-23,2015-03-23
/organization/is2cp,IS2CP,http://www.is2cp.com/,Finance,-,operating,USA,CA,Los Angeles,Los Angeles,1,1975-06-01,2014-10-20,2014-10-20
/organization/isai,Isai,http://www.isai.fr,Finance,33000000,operating,FRA,A8,Paris,Paris,1,2009-01-01,2010-04-20,2010-04-20
/organization/isignthis,iSignthis Ltd (ASX : ISX),http://www.isignthis.com/,Finance Technology|Internet,11233343.1792719,ipo,AUS,7,Melbourne,Melbourne,3,2013-12-31,2013-02-10,2015-10-30
/organization/itbit,itBit,http://www.itbit.com,Bitcoin|Finance|FinTech,28250000,operating,USA,NY,New York City,New York,2,2012-04-01,2013-11-11,2015-05-08
/organization/itemize,Itemize Corp.,http://itemize.com,Curated Web|E-Commerce|FinTech|Personal Finance,1000000,operating,USA,NY,New York City,New York,1,2010-06-01,2014-12-31,2014-12-31
/organization/itouzi-com,Itouzi.com,https://www.itouzi.com/,Finance|FinTech,-,operating,,,,,1,,2014-01-01,2014-01-01
/organization/itt-exim,ITT EXIM,http://www.ittexim.com,Finance|FinTech|Venture Capital,50000,operating,USA,CT,Hartford,Plainville,1,2010-12-12,2014-05-05,2014-05-05
/organization/itwin,iTwin,http://www.itwin.com/,Finance|Hardware + Software|Meeting Software|Security,1298773,ipo,SGP,,Singapore,Singapore,2,2012-04-16,2010-04-29,2010-07-22
/organization/iventures-asia-ltd,iVentures Asia Ltd,http://www.inetworks360.com,Finance,-,operating,HKG,,Hong Kong,Hong Kong,1,2013-11-01,2014-12-01,2014-12-01
/organization/iwoca,iwoca,http://www.iwoca.co.uk,Finance|FinTech,31452688,operating,GBR,H9,London,London,3,2011-10-01,2013-01-03,2015-07-30
/organization/ixpert,iXpert,http://www.ixpert.co.uk,Finance|FinTech,157000,operating,GBR,H8,Liverpool,Liverpool,1,,2007-01-30,2007-01-30
/organization/jambool,Jambool,http://www.jambool.com/site/aboutus,E-Commerce|Facebook Applications|Finance|Internet|Social Media|Virtual Currency|Virtual Goods,6000000,acquired,USA,CA,SF Bay Area,San Francisco,2,2006-08-01,2008-08-01,2009-08-17
/organization/janalakshmi,Janalakshmi,http://janalakshmi.com,Finance|FinTech,85000000,operating,IND,19,Bangalore,Bangalore,2,2006-01-01,2013-08-14,2015-08-11
/organization/jastr,Jastr,http://www.jastr.co,Analytics|Consumer Internet|Financial Services|FinTech|Hardware + Software|Health and Insurance|Machine Learning|Mobile Health|Personal Finance|Point of Sale|Predictive Analytics|SaaS,-,operating,USA,NY,New York City,New York,1,2014-12-24,2015-04-01,2015-04-01
/organization/javelin,Javelin,http://www.javelin.com,Finance,1500000,operating,,,,,2,,2013-04-02,2014-03-05
/organization/jemstep,Jemstep,http://www.jemstep.com,Consumer Internet|Finance|FinTech|Investment Management|Wealth Management,15000000,operating,USA,CA,SF Bay Area,Los Altos,3,2008-01-01,2008-01-01,2013-10-03
/organization/jetpay,JetPay,http://jetpay.com,Finance|FinTech,10000000,ipo,USA,TX,Dallas,Carrollton,1,2011-01-01,2013-10-11,2013-10-11
/organization/jfdi-asia,JFDI.Asia,http://jfdi.asia,Finance|Incubators,3050000,operating,SGP,,Singapore,Singapore,2,2010-01-10,2011-09-26,2014-03-17
/organization/jijindou-com,Jijindou.com,http://www.jijindou.com/,Finance,163309,operating,CHN,22,Beijing,Beijing,1,,2013-10-01,2013-10-01
/organization/jimubox,Jimubox,http://www.jimubox.com,Finance Technology|Financial Exchanges|Marketplaces|Mobile,131190000,operating,,,,,3,2013-08-04,2014-02-01,2015-04-23
/organization/jobs-hatchery,Jobs Hatchery,http://www.jobshatchery.org/,Finance|Venture Capital,-,operating,USA,TN,Memphis,Memphis,1,,2015-02-06,2015-02-06
/organization/joppel,Joppel,http://www.joppel.com,Finance|Health and Wellness|Insurance|Technology|Web Development,500000,operating,USA,CA,Anaheim,Orange,1,,2009-11-01,2009-11-01
/organization/jsquaredmedia,J Squared Media,http://www.j-squaredmedia.com,Finance|FinTech|Social Media,15000,operating,USA,PA,Philadelphia,Philadelphia,1,,2007-08-01,2007-08-01
/organization/julius-finance,Julius Finance,http://www.juliusfinance.com/,Finance|Services|Startups,1000000,closed,,,,,1,,2008-07-17,2008-07-17
/organization/jumptime,JumpTime,http://www.jumptime.com,Analytics|Content|Enterprise Software|Finance|FinTech|Media|Optimization|Sales and Marketing|SEO,2250000,acquired,USA,CA,Los Angeles,Los Angeles,2,2007-01-01,2010-12-09,2012-06-28
/organization/justcommodity-software-solutions,JustCommodity Software Solutions,http://www.justcommodity.com,Finance|FinTech|Risk Management|Software|Trading,-,operating,SGP,,Singapore,Singapore,1,2002-06-21,2011-04-12,2011-04-12
/organization/justinvesting,JustInvesting,http://www.justinvesting.com,Finance,1136438,operating,GBR,F8,Borehamwood,Borehamwood,1,2012-01-01,2013-11-18,2013-11-18
/organization/k2-media,K2 Media,http://www.k2medialabs.com,Finance,7500000,closed,USA,NY,New York City,New York,1,,2012-03-15,2012-03-15
/organization/kabbage,Kabbage,http://www.kabbage.com,Credit|Finance|FinTech|Technology,600363500,operating,USA,GA,Atlanta,Atlanta,11,2009-02-12,2010-01-14,2015-10-14
/organization/kae-capital,Kae Capital,http://www.kae-capital.com,Finance,-,operating,IND,16,Mumbai,Mumbai,1,2010-01-01,2012-04-26,2012-04-26
/organization/kanmu,Kanmu,http://clo.kanmu.co.jp,Finance,440000,operating,JPN,40,JPN - Other,Roppongi,1,,2013-06-25,2013-06-25
/organization/kantox,Kantox,http://www.kantox.com,B2B|Enterprise Software|Finance Technology|Financial Services|FinTech|Small and Medium Businesses,21120454,operating,GBR,H9,London,London,4,2011-06-03,2011-07-01,2015-05-27
/organization/kapitall,Kapitall,http://www.kapitall.com,Finance|FinTech|Investment Management,20300000,operating,USA,NY,New York City,New York,2,2008-03-01,2010-09-17,2014-02-19
/organization/kashless,Kashless,http://www.kashless.org,E-Commerce|Finance|Personal Finance|Recycling,9000000,closed,USA,WA,Seattle,Seattle,2,2008-09-01,2008-10-29,2011-02-04
/organization/kasumi-sou,Kasumi-sou,http://kasumi-sou.co.jp,Finance,-,operating,JPN,40,Tokyo,Tokyo,1,2011-07-07,2011-10-18,2011-10-18
/organization/kblabs,KB Labs,,Curated Web|Facebook Applications|Finance|FinTech,15000,closed,,,,,1,,2007-08-01,2007-08-01
/organization/kdw,KDW,http://thekdwgroup.com,Business Services|Consulting|Finance,6800000,operating,USA,DC,"Washington, D.C.",Washington,3,,2003-10-01,2009-02-01
/organization/keadyn,Keadyn,http://www.keadyn.com,E-Commerce|E-Commerce Platforms|Finance Technology|Real Estate|Venture Capital,-,operating,NLD,11,Rotterdam,Rotterdam,2,2012-04-18,2012-04-01,2014-09-01
/organization/kellian-capital,Kellian Capital,http://www.kelliancapital.com/,Finance|Venture Capital,-,operating,USA,WA,Spokane,Spokane,1,2014-12-14,2015-02-15,2015-02-15
/organization/kensee,Kensee,http://www.kensee.co,B2B|Big Data|Big Data Analytics|Finance Technology|Real Estate,-,operating,,,,,1,2014-01-01,2014-12-25,2014-12-25
/organization/keoghs,Keoghs,http://www.keoghs.co.uk,Finance|FinTech,-,operating,GBR,Q5,Bolton Upon Dearne,Bolton Upon Dearne,1,,2012-11-03,2012-11-03
/organization/keystone-compact-group-ltd,KeyStone Compact Group Ltd,http://www.keystonecompact.com,Finance Technology|FinTech,26000,operating,USA,MI,Detroit,Ann Arbor,1,2014-04-12,2015-07-05,2015-07-05
/organization/kfl-investment-management,KFL Investment Management,,Finance|FinTech|Hedge Funds,2000000,operating,GBR,H9,London,London,1,2010-01-01,2010-01-01,2010-01-01
/organization/kg-funding,KG Funding,http://kgfunding.com,Finance,1250000,operating,USA,MN,Minneapolis,Minneapolis,1,,2010-02-24,2010-02-24
/organization/kiboo-life,Kiboo.com,http://www.kiboo.com,E-Commerce|Finance|Social Media,1000000,operating,USA,NY,New York City,New York,1,2007-12-08,2008-01-01,2008-01-01
/organization/kickstarter,Kickstarter,https://www.kickstarter.com/,Crowdfunding|Crowdsourcing|Design|Entrepreneur|Finance,10000000,operating,USA,NY,New York City,Brooklyn,1,2009-04-28,2011-03-18,2011-03-18
/organization/kijamii-village,Kijamii Village,http://www.briangbigelow.com,Finance,40000,operating,,,,,1,,2011-01-18,2011-01-18
/organization/kimerick-technologies,Kimerick Technologies,http://www.kimerick.com,Algorithms|Analytics|Big Data|Finance|Financial Exchanges|FinTech|Machine Learning|Trading,130420,operating,USA,CA,SF Bay Area,Berkeley,2,2011-08-01,2013-08-01,2013-08-26
/organization/kingfish-group,Kingfish Group,http://www.kingfishgroup.com,Finance,-,operating,USA,CA,SF Bay Area,Foster City,1,2004-01-01,2006-03-01,2006-03-01
/organization/kingsbridge-risk-solutions,Kingsbridge Risk Solutions,http://kibl.co.uk,Finance,7719600,operating,GBR,E6,Tewkesbury,Tewkesbury,1,2001-01-01,2014-01-15,2014-01-15
/organization/kinvey,Kinvey,http://www.kinvey.com,Enterprise Software|Finance,17818000,operating,USA,MA,Boston,Boston,4,2010-09-01,2011-03-15,2014-09-23
/organization/kiva,Kiva,http://kiva.org,Finance|Financial Services|Social Entrepreneurship,9000000,operating,USA,CA,SF Bay Area,San Francisco,3,2005-03-01,2010-08-12,2013-12-16
/organization/kiwii-capital,KCMX Capital,http://www.kcmxcapital.com/,Credit|Enterprises|Finance,1500000,acquired,MEX,4,MEX - Other,Estado De México,2,2013-01-01,2014-03-15,2014-04-27
/organization/klickex,KlickEx,http://www.klickex.com,Finance|Payments,1830000,operating,USA,CA,SF Bay Area,San Francisco,4,2002-01-01,2011-09-01,2013-12-31
/organization/klooff,Klooff,http://www.klooff.com,Apps|Finance|FinTech|iOS|iPhone|Media|News|Pets,1496500,operating,USA,NY,New York City,New York,5,2012-07-01,2011-10-13,2014-03-01
/organization/kloud-angels-2,Kloud Angels,http://www.kloudangels.com,Crowdfunding|Finance|Venture Capital,-,operating,USA,CA,San Diego,San Diego,1,2014-06-01,2014-06-26,2014-06-26
/organization/kncminer,KnCMiner,http://kncminer.com,Finance,29000000,operating,SWE,26,Stockholm,Stockholm,2,2013-04-01,2014-09-04,2015-02-03
/organization/knip,Knip,https://www.knip.ch,Finance|FinTech|Insurance,15700000,operating,CHE,25,Zurich,Zürich,3,2013-10-01,2014-03-07,2015-10-26
/organization/knox-payments,Knox Payments,http://knoxpayments.com,Enterprise Software|Finance|Mobile|Mobile Payments,1605000,operating,USA,CA,SF Bay Area,San Francisco,3,2013-06-01,2013-04-01,2014-08-21
/organization/kodeza,Kodeza,http://kodeza.com,Finance Technology|FinTech,17000,operating,,,,,1,2013-01-01,2013-04-01,2013-04-01
/organization/koho,Koho,http://www.koho.ca/,Finance,1000000,operating,CAN,BC,Vancouver,Vancouver,1,,2015-05-28,2015-05-28
/organization/kontoblick,kontoblick,http://kontoblick.de,Banking|Finance,-,operating,DEU,2,Munich,Munich,1,,2008-11-01,2008-11-01
/organization/kony,Kony,http://www.kony.com,Android|Application Platforms|App Marketing|Banking|Brand Marketing|CRM|Enterprise Application|Enterprise Software|Field Support Services|Finance|Financial Services|Health Care|Hospitality|iOS|Manufacturing|Media|Mobile|Mobile Commerce|Mobility|Retail|Sales and Marketing|Software|Travel,103400000,operating,USA,FL,Orlando,Orlando,6,2007-01-01,2011-01-18,2015-05-12
/organization/korbit,Korbit,http://korbit.co.kr,Bitcoin|Finance,3516136,operating,KOR,11,Seoul,Seoul,3,2013-07-05,2013-08-01,2014-08-25
/organization/kormeli,Kormeli,http://www.kormeli.com,Finance,-,operating,USA,MA,Boston,Burlington,1,2010-01-01,2010-01-01,2010-01-01
/organization/kreditech,Kreditech Holding,http://www.kreditech.com,Analytics|Banking|Big Data|Finance|FinTech|SaaS,355000000,operating,DEU,4,Hamburg,Hamburg,9,2012-02-01,2012-03-04,2015-09-28
/organization/kredits,Kredits,http://www.kredits.com,Finance|FinTech,4500000,operating,USA,UT,Salt Lake City,Salt Lake City,1,,2011-03-15,2011-03-15
/organization/kroll-bond-rating-agency,Kroll Bond Rating Agency,http://www.krollbondratings.com,Finance,15000000,operating,USA,NY,New York City,New York,2,2010-01-01,2010-08-01,2013-08-05
/organization/kublax,Kublax,http://eu.techcrunch.com/2010/02/16/kublax-deadpools-after-failing-to-get-more-funding/,Finance|Startups,1340300,closed,GBR,H9,London,London,2,2007-08-01,2008-01-01,2009-05-05
/organization/kubo-financiero,kubo financiero,http://www.kubofinanciero.com,Finance|Finance Technology|FinTech|Personal Finance,4088161.07228916,operating,MEX,9,Mexico City,Mexico City,7,2012-07-25,2012-07-01,2014-10-16
/organization/kueski,Kueski,https://kueski.com/en,Credit|Finance|Financial Services,1300000,operating,MEX,14,Mexico City,Guadalajara,1,2012-12-07,2014-09-08,2014-09-08
/organization/kurtosys,Kurtosys,http://www.kurtosys.com,Finance Technology|Software,26550000,operating,USA,NY,New York City,New York,6,2002-01-01,2006-01-01,2013-12-19
/organization/kvk-team,KVK TEAM,http://kvkteam.osmogames.com,Finance|Startups|Venture Capital,1000000,closed,RUS,48,Moscow,Moscow,1,2012-09-15,2010-04-24,2010-04-24
/organization/kwanji,Kwanji,http://kwanji.com,Finance|Shipping|Small and Medium Businesses|Software|Trading,1233133,operating,GBR,H9,London,London,2,2013-01-01,2013-11-25,2014-09-01
/organization/kyriba,Kyriba Corporation,http://www.kyriba.com,Enterprise Software|Finance|Payments|Risk Management|SaaS,71200000,operating,USA,CA,San Diego,San Diego,6,2000-01-01,2001-05-04,2015-04-07
/organization/lakala,Lakala,http://www.lakala.com,Finance,25000000,operating,CHN,22,Beijing,Beijing,3,2005-01-01,2007-03-01,2012-09-01
/organization/landbay,LANDBAY,http://landbay.co.uk,Crowdfunding|Finance|Finance Technology|FinTech|Peer-to-Peer|Real Estate,3152596,operating,GBR,H9,London,London,7,2013-08-29,2014-01-17,2015-04-30
/organization/launch-angels,Launch Angels,http://www.launch-angels.com,Crowdfunding|Finance|Venture Capital,500000,operating,USA,MA,Boston,Boston,1,2005-07-06,2015-02-01,2015-02-01
/organization/launchside-2,LaunchSide.com,http://www.launchside.com,Finance,25000,operating,USA,OR,"Portland, Oregon",Tualatin,1,2011-05-01,2011-07-20,2011-07-20
/organization/lavante,Lavante,http://www.lavante.com,Enterprise Software|Finance|SaaS|Supply Chain Management,8500000,operating,USA,CA,SF Bay Area,San Jose,2,2001-01-01,2009-07-03,2014-08-19
/organization/laveem,Canary Calendar,http://www.canarycal.com,Finance|iOS|iPhone|Mobile,-,acquired,USA,MA,Boston,Cambridge,1,2011-09-01,2012-01-24,2012-01-24
/organization/lavego,LAVEGO,http://www.lavego.de,Finance,428000,operating,DEU,2,Munich,München,1,,2007-10-21,2007-10-21
/organization/law-pivot,LawPivot,http://www.lawpivot.com,Employment|Finance|Identity|Internet|Legal|Licensing|Startups|Taxis|Technology|Venture Capital,1600000,acquired,USA,CA,SF Bay Area,Palo Alto,2,2009-01-01,2010-12-15,2011-12-01
/organization/lawnmower,Lawnmower,http://lawnmower.io,Apps|Bitcoin|FinTech|Personal Finance,-,operating,USA,CA,SF Bay Area,San Francisco,1,2015-01-01,2015-05-05,2015-05-05
/organization/lawyerpaid,LawyerPaid,http://www.lawyerpaid.com/,Finance|Venture Capital,-,operating,USA,FL,FL - Other,Saint Augustine,1,2013-12-01,2013-12-29,2013-12-29
/organization/lazerow-ventures,Lazerow Ventures,http://www.laz.nyc/,Finance|Venture Capital,40000,operating,,,,,1,,2012-02-01,2012-02-01
/organization/leaf,Leaf,http://www.leaf.me,Analytics|Apps|Curated Web|E-Commerce|Finance|FinTech|Offline Businesses|Point of Sale|Restaurants|Retail|Reviews and Recommendations|Social Media,26000000,operating,USA,MA,Boston,Cambridge,2,2011-01-01,2012-01-01,2013-09-30
/organization/leaf-commercial-capital,LEAF Commercial Capital,http://www.leafnow.com,Finance,125000000,operating,USA,PA,Philadelphia,Philadelphia,2,1995-01-01,2011-11-23,2011-11-23
/organization/leanapps,LeanApps,http://www.leanapps.nl,Finance|Software,-,closed,,,,,1,2002-01-01,2002-01-01,2002-01-01
/organization/leap-4,Leap Financial,https://www.leapfin.com,Finance Technology,-,operating,USA,CA,SF Bay Area,San Francisco,1,2015-03-06,2015-05-15,2015-05-15
/organization/learnlaunchx,LearnLaunchX,http://www.learnlaunchx.com,EdTech|Education|Finance|Incubators|Startups,1135000,operating,USA,MA,Boston,Boston,1,2012-02-01,2015-01-14,2015-01-14
/organization/learnvest,LearnVest,http://www.learnvest.com,Finance|Financial Services,72130000,acquired,USA,NY,New York City,New York,5,2007-05-01,2009-08-31,2014-04-15
/organization/ledgerx,LedgerX,https://ledgerx.com/,Bitcoin|Finance Technology|FinTech|Virtual Currency,1500000,operating,USA,NY,New York City,New York,2,,2014-02-12,2014-07-01
/organization/legittrader,TraderMob,http://www.tradermob.com/,Finance,25000,operating,USA,CA,SF Bay Area,San Francisco,1,2014-01-01,2014-04-25,2014-04-25
/organization/lendamend,LendAmend,http://lendamend.com,Finance|Finance Technology|Financial Services|FinTech|SaaS,1000000,operating,USA,CA,Los Angeles,Los Angeles,2,2009-08-08,2011-06-28,2012-09-11
/organization/lenddo,Lenddo,https://www.lenddo.com,Credit|Emerging Markets|Finance|FinTech,14000000,operating,HKG,,,,3,2011-01-01,2012-05-15,2015-10-14
/organization/lendinero,Lendinero,http://lendinero.com,Finance|FinTech,30000,operating,USA,FL,Miami,Miami,1,2012-01-01,2011-03-15,2011-03-15
/organization/lending-club,Lending Club,https://lendingclub.com,Credit|Finance|Finance Technology|FinTech|Personal Finance,392230000,ipo,USA,CA,SF Bay Area,San Francisco,13,2007-01-01,2007-05-01,2014-07-15
/organization/lending-works,Lending Works,http://www.lendingworks.co.uk,Finance|Financial Services|Peer-to-Peer,5303380,operating,GBR,H9,London,London,1,2012-11-01,2014-01-01,2014-01-01
/organization/lendingrobot,LendingRobot,http://www.LendingRobot.com,Cloud Computing|Finance|Personal Finance,3000000,operating,USA,WA,Seattle,Bellevue,2,2012-09-18,2014-04-25,2015-01-20
/organization/lendingstar,LendingStar,http://lendingstar.com/,Finance,400000,operating,UKR,12,Kiev,Kyiv,2,2013-12-07,2014-01-01,2014-11-01
/organization/lendinvest,LendInvest,http://www.lendinvest.com,Commercial Real Estate|Crowdfunding|Finance|Finance Technology|FinTech|Peer-to-Peer|Real Estate|Real Estate Investors,47142568,operating,GBR,H9,London,London,2,2013-05-01,2013-11-29,2015-06-15
/organization/lendio,Lendio,http://lendio.com,Finance,33000000,operating,USA,UT,Salt Lake City,South Jordan,4,2006-03-15,2011-02-17,2015-03-24
/organization/lendkey-technologies-inc,"LendKey Technologies, Inc.",http://www.lendkey.com,Consumer Lending|Finance|FinTech,31727288,operating,USA,NY,New York City,New York,7,2007-04-01,2007-10-01,2015-05-28
/organization/lendsquare,Lendsquare,http://lendsquare.com,Collaborative Consumption|Crowdfunding|Finance|Social Fundraising,100000,operating,USA,IL,Chicago,Chicago,1,2011-01-01,2014-08-01,2014-08-01
/organization/lendstar,Lendstar,http://www.lendstar.io,Apps|Finance|Mobile|Mobile Payments,2435738.21686922,operating,DEU,2,Starnberg,Starnberg,4,2013-02-20,2013-08-14,2015-03-04
/organization/lendup,LendUp,http://www.lendup.com,Finance|FinTech,64000000,operating,USA,CA,SF Bay Area,San Francisco,4,2011-11-21,2012-04-20,2014-04-28
/organization/leverate,Leverate,http://www.leverate.com,Finance Technology|FinTech,12500000,operating,ISR,5,ISR - Other,Bene Beraq,1,2008-01-01,2011-07-01,2011-07-01
/organization/lfr-communications-inc,"LFR Communications, Inc",http://www.virtualterminalnetwork.com,Finance|Financial Services,10000000,operating,USA,MD,Salisbury,Laurel,1,2003-05-29,2010-05-11,2010-05-11
